"Holiday (0=No, 1=Yes)",Temperature (K),Rainfall per hour,Snowfall per hour,Clouds,Hour,Traffic Volume per hour,Weather,Weather description,Date_Time,
0,286.93,0,0,90,2,267,Clouds,overcast clouds,2012/10/17 2:00,
0,287.07,0,0,90,3,358,Clouds,overcast clouds,2012/10/17 3:00,
0,286.56,0,0,75,4,777,Clouds,broken clouds,2012/10/17 4:00,
0,285.91,0,0,90,5,2732,Clouds,overcast clouds,2012/10/17 5:00,
0,285.29,0,0,90,6,5637,Clouds,overcast clouds,2012/10/17 6:00,
0,284.92,0,0,75,7,5564,Clouds,broken clouds,2012/10/17 7:00,
0,285.35,0,0,75,8,6274,Clouds,broken clouds,2012/10/17 8:00,
0,285.72,0,0,100,9,5403,Rain,proximity shower rain,2012/10/17 9:00,
0,285.72,0,0,100,9,5403,Rain,light rain,2012/10/17 9:00,
0,287.09,0,0,75,10,4680,Clouds,broken clouds,2012/10/17 10:00,
0,288.31,0,0,75,11,4642,Clouds,broken clouds,2012/10/17 11:00,
0,288.61,0,0,1,12,4979,Clear,sky is clear,2012/10/17 12:00,
0,290.32,0,0,1,13,4851,Clear,sky is clear,2012/10/17 13:00,
0,291.36,0,0,1,14,4291,Clear,sky is clear,2012/10/17 14:00,
0,292.01,0,0,1,15,4714,Clear,sky is clear,2012/10/17 15:00,
0,292.61,0,0,1,16,6723,Clear,sky is clear,2012/10/17 16:00,
0,292.65,0,0,1,17,6180,Clear,sky is clear,2012/10/17 17:00,
0,290.52,0,0,40,18,4843,Clouds,scattered clouds,2012/10/17 18:00,
0,288.35,0,0,40,19,3435,Clouds,scattered clouds,2012/10/17 19:00,
0,286.72,0,0,40,20,2921,Clouds,scattered clouds,2012/10/17 20:00,
0,285.49,0,0,40,21,2763,Clouds,scattered clouds,2012/10/17 21:00,
0,284.22,0,0,20,22,1930,Clouds,few clouds,2012/10/17 22:00,
0,283.8,0,0,20,23,1160,Clouds,few clouds,2012/10/17 23:00,
0,283.72,0,0,20,0,654,Clouds,few clouds,2012/10/18 0:00,
0,282.8,0,0,40,1,374,Clouds,scattered clouds,2012/10/18 1:00,
0,282.32,0,0,99,2,301,Mist,mist,2012/10/18 2:00,
0,282.38,0,0,99,3,397,Mist,mist,2012/10/18 3:00,
0,282.76,0,0,90,4,794,Clouds,overcast clouds,2012/10/18 4:00,
0,282.88,0,0,99,5,2564,Mist,mist,2012/10/18 5:00,
0,284.18,0,0,75,6,5358,Clouds,broken clouds,2012/10/18 6:00,
0,284.69,0,0,90,7,6441,Clouds,overcast clouds,2012/10/18 7:00,
0,285,0,0,90,8,5536,Clouds,overcast clouds,2012/10/18 8:00,
0,286.9,0,0,99,9,5256,Rain,light rain,2012/10/18 9:00,
0,288.35,0,0,90,10,4619,Clouds,overcast clouds,2012/10/18 10:00,
0,289.59,0,0,90,11,5107,Clouds,overcast clouds,2012/10/18 11:00,
0,288.27,0,0,99,12,5147,Rain,light rain,2012/10/18 12:00,
0,286.41,0,0,90,13,5283,Clouds,overcast clouds,2012/10/18 13:00,
0,285.96,0,0,90,14,5704,Clouds,overcast clouds,2012/10/18 14:00,
0,287.04,0,0,90,15,5887,Clouds,overcast clouds,2012/10/18 15:00,
0,287.18,0,0,90,16,6307,Clouds,overcast clouds,2012/10/18 16:00,
0,286.94,0,0,90,17,5953,Clouds,overcast clouds,2012/10/18 17:00,
0,286.01,0,0,90,18,4519,Clouds,overcast clouds,2012/10/18 18:00,
0,284.67,0,0,100,19,3427,Drizzle,light intensity drizzle,2012/10/18 19:00,
0,283.44,0,0,100,20,2921,Rain,light rain,2012/10/18 20:00,
0,282.51,0,0,100,21,2649,Drizzle,light intensity drizzle,2012/10/18 21:00,
0,281.9,0,0,90,22,2005,Clouds,overcast clouds,2012/10/18 22:00,
0,281.85,0,0,90,23,1177,Clouds,overcast clouds,2012/10/18 23:00,
0,281.28,0,0,90,0,699,Clouds,overcast clouds,2012/10/19 0:00,
0,280.97,0,0,87,1,436,Mist,mist,2012/10/19 1:00,
0,280.44,0,0,87,2,353,Drizzle,light intensity drizzle,2012/10/19 2:00,
0,280.44,0,0,87,2,353,Mist,mist,2012/10/19 2:00,
0,280.02,0,0,87,3,399,Mist,mist,2012/10/19 3:00,
0,279.79,0,0,87,4,720,Drizzle,light intensity drizzle,2012/10/19 4:00,
0,279.79,0,0,87,4,720,Mist,mist,2012/10/19 4:00,
0,279.79,0,0,87,4,720,Rain,light rain,2012/10/19 4:00,
0,279.79,0,0,87,4,720,Drizzle,drizzle,2012/10/19 4:00,
0,279.74,0,0,87,5,2370,Mist,mist,2012/10/19 5:00,
0,279.74,0,0,87,5,2370,Rain,light rain,2012/10/19 5:00,
0,279.65,0,0,87,6,5162,Drizzle,light intensity drizzle,2012/10/19 6:00,
0,279.65,0,0,87,6,5162,Mist,mist,2012/10/19 6:00,
0,279.65,0,0,87,6,5162,Rain,light rain,2012/10/19 6:00,
0,279.45,0,0,91,7,5777,Mist,mist,2012/10/19 7:00,
0,279.45,0,0,91,7,5777,Rain,moderate rain,2012/10/19 7:00,
0,279.22,0,0,91,8,5235,Drizzle,light intensity drizzle,2012/10/19 8:00,
0,279.22,0,0,91,8,5235,Mist,mist,2012/10/19 8:00,
0,279.22,0,0,91,8,5235,Rain,light rain,2012/10/19 8:00,
0,279.35,0,0,91,9,4606,Rain,light rain,2012/10/19 9:00,
0,279.35,0,0,91,9,4606,Mist,mist,2012/10/19 9:00,
0,279.92,0,0,91,10,4328,Mist,mist,2012/10/19 10:00,
0,280.44,0,0,90,11,4282,Clouds,overcast clouds,2012/10/19 11:00,
0,281,0,0,90,12,4489,Clouds,overcast clouds,2012/10/19 12:00,
0,281.51,0,0,90,13,4908,Clouds,overcast clouds,2012/10/19 13:00,
0,281.93,0,0,92,14,5620,Mist,mist,2012/10/19 14:00,
0,281.94,0,0,92,15,5849,Mist,mist,2012/10/19 15:00,
0,281.94,0,0,92,15,5849,Drizzle,light intensity drizzle,2012/10/19 15:00,
0,282.27,0,0,92,16,4945,Rain,moderate rain,2012/10/19 16:00,
0,282.41,0,0,92,17,4619,Rain,light rain,2012/10/19 17:00,
0,282.21,0,0,90,18,4479,Clouds,overcast clouds,2012/10/19 18:00,
0,281.69,0,0,75,19,3804,Clouds,broken clouds,2012/10/19 19:00,
0,281.26,0,0,90,20,2908,Clouds,overcast clouds,2012/10/19 20:00,
0,280.66,0,0,92,21,2942,Mist,mist,2012/10/19 21:00,
0,280.43,0,0,92,22,3077,Drizzle,drizzle,2012/10/19 22:00,
0,280.43,0,0,92,22,3077,Drizzle,light intensity drizzle,2012/10/19 22:00,
0,280.1,0,0,92,23,2051,Mist,mist,2012/10/19 23:00,
0,280.1,0,0,92,23,2051,Rain,light rain,2012/10/19 23:00,
0,280.1,0,0,92,23,2051,Drizzle,light intensity drizzle,2012/10/19 23:00,
0,280.06,0,0,92,0,1270,Rain,light rain,2012/10/20 0:00,
0,280.06,0,0,92,0,1270,Rain,moderate rain,2012/10/20 0:00,
0,280.28,0,0,96,1,773,Drizzle,drizzle,2012/10/20 1:00,
0,280.28,0,0,96,1,773,Rain,light rain,2012/10/20 1:00,
0,280.38,0,0,96,2,589,Drizzle,light intensity drizzle,2012/10/20 2:00,
0,280.62,0,0,96,3,432,Drizzle,light intensity drizzle,2012/10/20 3:00,
0,280.62,0,0,96,3,432,Mist,mist,2012/10/20 3:00,
0,280.91,0,0,96,4,401,Mist,mist,2012/10/20 4:00,
0,280.91,0,0,96,4,401,Drizzle,drizzle,2012/10/20 4:00,
0,280.91,0,0,96,4,401,Rain,light rain,2012/10/20 4:00,
0,280.96,0,0,96,5,759,Rain,light rain,2012/10/20 5:00,
0,280.96,0,0,96,5,759,Mist,mist,2012/10/20 5:00,
0,280.96,0,0,96,5,759,Drizzle,drizzle,2012/10/20 5:00,
0,281.13,0,0,96,6,1313,Rain,light rain,2012/10/20 6:00,
0,281.13,0,0,96,6,1313,Mist,mist,2012/10/20 6:00,
0,281.13,0,0,96,6,1313,Drizzle,light intensity drizzle,2012/10/20 6:00,
0,281.28,0,0,100,7,1824,Rain,light rain,2012/10/20 7:00,
0,281.28,0,0,100,7,1824,Mist,mist,2012/10/20 7:00,
0,281.28,0,0,100,7,1824,Drizzle,drizzle,2012/10/20 7:00,
0,281.19,0,0,100,8,2787,Rain,light rain,2012/10/20 8:00,
0,281.19,0,0,100,8,2787,Mist,mist,2012/10/20 8:00,
0,281.19,0,0,100,8,2787,Drizzle,drizzle,2012/10/20 8:00,
0,281.7,0,0,100,9,3713,Rain,light rain,2012/10/20 9:00,
0,281.7,0,0,100,9,3713,Drizzle,drizzle,2012/10/20 9:00,
0,281.7,0,0,100,9,3713,Mist,mist,2012/10/20 9:00,
0,281.7,0,0,100,9,3713,Drizzle,light intensity drizzle,2012/10/20 9:00,
0,282.02,0,0,100,10,3815,Rain,light rain,2012/10/20 10:00,
0,282.02,0,0,100,10,3815,Drizzle,drizzle,2012/10/20 10:00,
0,282.02,0,0,100,10,3815,Mist,mist,2012/10/20 10:00,
0,282.02,0,0,100,10,3815,Rain,moderate rain,2012/10/20 10:00,
0,282.35,0,0,100,11,4339,Rain,light rain,2012/10/20 11:00,
0,282.35,0,0,100,11,4339,Mist,mist,2012/10/20 11:00,
0,282.35,0,0,100,11,4339,Drizzle,drizzle,2012/10/20 11:00,
0,282.71,0,0,100,12,4613,Rain,heavy intensity rain,2012/10/20 12:00,
0,282.71,0,0,100,12,4613,Mist,mist,2012/10/20 12:00,
0,282.71,0,0,100,12,4613,Rain,light rain,2012/10/20 12:00,
0,282.71,0,0,100,12,4613,Rain,moderate rain,2012/10/20 12:00,
0,283.31,0,0,48,13,4507,Rain,light rain,2012/10/20 13:00,
0,283.79,0,0,90,14,4452,Clouds,overcast clouds,2012/10/20 14:00,
0,284.2,0,0,75,15,4636,Clouds,broken clouds,2012/10/20 15:00,
0,284.32,0,0,90,16,4810,Clouds,overcast clouds,2012/10/20 16:00,
0,284.13,0,0,75,17,5125,Clouds,broken clouds,2012/10/20 17:00,
0,283.14,0,0,40,18,4337,Clouds,scattered clouds,2012/10/20 18:00,
0,281.4,0,0,40,19,3644,Clouds,scattered clouds,2012/10/20 19:00,
0,280.47,0,0,20,20,3107,Clouds,few clouds,2012/10/20 20:00,
0,279.52,0,0,20,21,2929,Clouds,few clouds,2012/10/20 21:00,
0,278.85,0,0,48,22,2865,Mist,mist,2012/10/20 22:00,
0,278.12,0,0,48,23,2340,Fog,fog,2012/10/20 23:00,
0,277.94,0,0,48,0,1372,Mist,mist,2012/10/21 0:00,
0,275.93,0,0,60,8,1928,Fog,fog,2012/10/21 8:00,
0,275.93,0,0,60,8,1928,Mist,mist,2012/10/21 8:00,
0,284.09,0,0,75,17,4695,Clouds,broken clouds,2012/10/21 17:00,
0,282.6,0,0,75,18,4335,Clouds,broken clouds,2012/10/21 18:00,
0,281.72,0,0,90,22,1583,Clouds,overcast clouds,2012/10/21 22:00,
0,281.26,0,0,90,23,959,Clouds,overcast clouds,2012/10/21 23:00,
0,281.29,0,0,75,0,498,Clouds,broken clouds,2012/10/22 0:00,
0,281.01,0,0,75,1,306,Clouds,broken clouds,2012/10/22 1:00,
0,280.57,0,0,40,2,259,Clouds,scattered clouds,2012/10/22 2:00,
0,280.54,0,0,75,3,324,Clouds,broken clouds,2012/10/22 3:00,
0,279.37,0,0,8,4,806,Mist,mist,2012/10/22 4:00,
0,279.18,0,0,8,5,2622,Mist,mist,2012/10/22 5:00,
0,279.05,0,0,8,6,5456,Mist,mist,2012/10/22 6:00,
0,282.7,0,0,38,10,4324,Clear,sky is clear,2012/10/22 10:00,
0,286.17,0,0,40,11,4378,Clouds,scattered clouds,2012/10/22 11:00,
0,288.61,0,0,75,12,4639,Clouds,broken clouds,2012/10/22 12:00,
0,290.59,0,0,20,13,4546,Clouds,few clouds,2012/10/22 13:00,
0,292.21,0,0,75,14,5006,Clouds,broken clouds,2012/10/22 14:00,
0,293.56,0,0,75,15,5361,Clouds,broken clouds,2012/10/22 15:00,
0,293.43,0,0,40,16,6101,Clouds,scattered clouds,2012/10/22 16:00,
0,293.4,0,0,40,17,5781,Clouds,scattered clouds,2012/10/22 17:00,
0,291.47,0,0,20,18,4272,Clouds,few clouds,2012/10/22 18:00,
0,289.17,0,0,20,19,3091,Clouds,few clouds,2012/10/22 19:00,
0,287.28,0,0,1,20,2434,Clear,sky is clear,2012/10/22 20:00,
0,286.1,0,0,1,21,1984,Clear,sky is clear,2012/10/22 21:00,
0,285.45,0,0,75,22,1383,Clouds,broken clouds,2012/10/22 22:00,
0,285.33,0,0,90,23,959,Clouds,overcast clouds,2012/10/22 23:00,
0,285.07,0,0,90,0,511,Clouds,overcast clouds,2012/10/23 0:00,
0,284.58,0,0,90,1,346,Clouds,overcast clouds,2012/10/23 1:00,
0,283.88,0,0,75,2,253,Clouds,broken clouds,2012/10/23 2:00,
0,283.55,0,0,75,3,349,Clouds,broken clouds,2012/10/23 3:00,
0,282.85,0,0,20,4,807,Clouds,few clouds,2012/10/23 4:00,
0,282.42,0,0,20,5,2669,Clouds,few clouds,2012/10/23 5:00,
0,282.13,0,0,75,6,5210,Clouds,broken clouds,2012/10/23 6:00,
0,281.85,0,0,40,7,6083,Clouds,scattered clouds,2012/10/23 7:00,
0,281.85,0,0,20,8,5790,Clouds,few clouds,2012/10/23 8:00,
0,283.07,0,0,75,9,5484,Clouds,broken clouds,2012/10/23 9:00,
0,284.53,0,0,90,10,4407,Clouds,overcast clouds,2012/10/23 10:00,
0,285.6,0,0,75,11,4725,Clouds,broken clouds,2012/10/23 11:00,
0,286.63,0,0,90,12,4826,Clouds,overcast clouds,2012/10/23 12:00,
0,286.75,0,0,99,13,4945,Rain,moderate rain,2012/10/23 13:00,
0,287.97,0,0,90,14,5065,Clouds,overcast clouds,2012/10/23 14:00,
0,288.54,0,0,99,15,5618,Thunderstorm,proximity thunderstorm,2012/10/23 15:00,
0,288.72,0,0,90,16,6094,Clouds,overcast clouds,2012/10/23 16:00,
0,288.53,0,0,90,17,5844,Clouds,overcast clouds,2012/10/23 17:00,
0,288.16,0,0,90,18,4649,Clouds,overcast clouds,2012/10/23 18:00,
0,287.59,0,0,90,19,3180,Clouds,overcast clouds,2012/10/23 19:00,
0,287.21,0,0,90,20,2963,Clouds,overcast clouds,2012/10/23 20:00,
0,286.29,0,0,90,21,2450,Clouds,overcast clouds,2012/10/23 21:00,
0,285.7,0,0,90,22,1613,Clouds,overcast clouds,2012/10/23 22:00,
0,285.61,0,0,90,23,1021,Clouds,overcast clouds,2012/10/23 23:00,
0,285.37,0,0,99,0,580,Drizzle,light intensity drizzle,2012/10/24 0:00,
0,285.37,0,0,99,0,580,Mist,mist,2012/10/24 0:00,
0,285.51,0,0,90,1,298,Clouds,overcast clouds,2012/10/24 1:00,
0,285.6,0,0,100,2,261,Haze,haze,2012/10/24 2:00,
0,285.99,0,0,100,3,408,Mist,mist,2012/10/24 3:00,
0,285.99,0,0,100,3,408,Haze,haze,2012/10/24 3:00,
0,285.94,0,0,100,4,793,Mist,mist,2012/10/24 4:00,
0,285.94,0,0,100,4,793,Thunderstorm,proximity thunderstorm,2012/10/24 4:00,
0,285.97,0,0,90,5,2643,Mist,mist,2012/10/24 5:00,
0,285.97,0,0,90,5,2643,Rain,light rain,2012/10/24 5:00,
0,285.97,0,0,90,5,2643,Thunderstorm,proximity thunderstorm,2012/10/24 5:00,
0,285.73,0,0,90,6,5593,Mist,mist,2012/10/24 6:00,
0,285.73,0,0,90,6,5593,Thunderstorm,thunderstorm with light rain,2012/10/24 6:00,
0,285.73,0,0,90,6,5593,Rain,moderate rain,2012/10/24 6:00,
0,285.73,0,0,90,6,5593,Thunderstorm,proximity thunderstorm,2012/10/24 6:00,
0,285.5,0,0,90,7,5722,Rain,light rain,2012/10/24 7:00,
0,285.5,0,0,90,7,5722,Mist,mist,2012/10/24 7:00,
0,285.55,0,0,90,8,5607,Drizzle,light intensity drizzle,2012/10/24 8:00,
0,285.55,0,0,90,8,5607,Mist,mist,2012/10/24 8:00,
0,285.55,0,0,90,8,5607,Rain,light rain,2012/10/24 8:00,
0,285.55,0,0,90,8,5607,Thunderstorm,proximity thunderstorm,2012/10/24 8:00,
0,285.93,0,0,90,9,5492,Drizzle,light intensity drizzle,2012/10/24 9:00,
0,285.93,0,0,90,9,5492,Mist,mist,2012/10/24 9:00,
0,285.93,0,0,90,9,5492,Rain,moderate rain,2012/10/24 9:00,
0,286.34,0,0,90,10,4542,Mist,mist,2012/10/24 10:00,
0,286.82,0,0,90,11,4720,Mist,mist,2012/10/24 11:00,
0,286.82,0,0,90,11,4720,Fog,fog,2012/10/24 11:00,
0,288.36,0,0,90,12,4982,Mist,mist,2012/10/24 12:00,
0,288.36,0,0,90,12,4982,Haze,haze,2012/10/24 12:00,
0,288.36,0,0,90,12,4982,Fog,fog,2012/10/24 12:00,
0,289.08,0,0,90,13,5032,Haze,haze,2012/10/24 13:00,
0,289.08,0,0,90,13,5032,Mist,mist,2012/10/24 13:00,
0,289.08,0,0,90,13,5032,Fog,fog,2012/10/24 13:00,
0,289.88,0,0,90,14,5212,Mist,mist,2012/10/24 14:00,
0,289.88,0,0,90,14,5212,Haze,haze,2012/10/24 14:00,
0,290.24,0,0,90,15,5661,Mist,mist,2012/10/24 15:00,
0,290.24,0,0,90,15,5661,Haze,haze,2012/10/24 15:00,
0,290.24,0,0,90,15,5661,Rain,moderate rain,2012/10/24 15:00,
0,290.01,0,0,90,16,5812,Mist,mist,2012/10/24 16:00,
0,289.62,0,0,90,17,5855,Haze,haze,2012/10/24 17:00,
0,289.62,0,0,90,17,5855,Mist,mist,2012/10/24 17:00,
0,289.61,0,0,90,18,4416,Haze,haze,2012/10/24 18:00,
0,289.61,0,0,90,18,4416,Mist,mist,2012/10/24 18:00,
0,289.06,0,0,90,19,3118,Mist,mist,2012/10/24 19:00,
0,288.34,0,0,75,20,2877,Haze,haze,2012/10/24 20:00,
0,288.34,0,0,75,20,2877,Mist,mist,2012/10/24 20:00,
0,287.06,0,0,20,21,2498,Mist,mist,2012/10/24 21:00,
0,287.41,0,0,75,22,1701,Mist,mist,2012/10/24 22:00,
0,287.52,0,0,90,23,1028,Mist,mist,2012/10/24 23:00,
0,287.81,0,0,90,0,578,Mist,mist,2012/10/25 0:00,
0,287.29,0,0,75,1,354,Mist,mist,2012/10/25 1:00,
0,287.23,0,0,90,2,272,Mist,mist,2012/10/25 2:00,
0,286.44,0,0,90,3,370,Mist,mist,2012/10/25 3:00,
0,285.32,0,0,90,4,809,Mist,mist,2012/10/25 4:00,
0,285.32,0,0,90,4,809,Fog,fog,2012/10/25 4:00,
0,285.43,0,0,90,5,2641,Mist,mist,2012/10/25 5:00,
0,285.53,0,0,75,6,4957,Mist,mist,2012/10/25 6:00,
0,285.2,0,0,90,7,6036,Mist,mist,2012/10/25 7:00,
0,285.2,0,0,90,7,6036,Fog,fog,2012/10/25 7:00,
0,285.02,0,0,90,8,5309,Mist,mist,2012/10/25 8:00,
0,286.43,0,0,90,10,4438,Mist,mist,2012/10/25 10:00,
0,287.36,0,0,90,11,4723,Mist,mist,2012/10/25 11:00,
0,287.6,0,0,90,12,4879,Mist,mist,2012/10/25 12:00,
0,287.29,0,0,90,13,5062,Clouds,overcast clouds,2012/10/25 13:00,
0,286.41,0,0,90,14,5450,Rain,light rain,2012/10/25 14:00,
0,286.41,0,0,90,14,5450,Mist,mist,2012/10/25 14:00,
0,286.41,0,0,90,14,5450,Drizzle,light intensity drizzle,2012/10/25 14:00,
0,286.41,0,0,90,14,5450,Drizzle,drizzle,2012/10/25 14:00,
0,285.8,0,0,90,15,5888,Drizzle,light intensity drizzle,2012/10/25 15:00,
0,285.8,0,0,90,15,5888,Mist,mist,2012/10/25 15:00,
0,285.8,0,0,90,15,5888,Rain,light rain,2012/10/25 15:00,
0,285.8,0,0,90,15,5888,Drizzle,drizzle,2012/10/25 15:00,
0,285.8,0,0,90,15,5888,Rain,moderate rain,2012/10/25 15:00,
0,285.29,0,0,90,16,6473,Rain,light rain,2012/10/25 16:00,
0,285.29,0,0,90,16,6473,Mist,mist,2012/10/25 16:00,
0,285.29,0,0,90,16,6473,Drizzle,light intensity drizzle,2012/10/25 16:00,
0,284.77,0,0,90,17,6488,Rain,moderate rain,2012/10/25 17:00,
0,284.77,0,0,90,17,6488,Mist,mist,2012/10/25 17:00,
0,284.77,0,0,90,17,6488,Rain,light rain,2012/10/25 17:00,
0,284.29,0,0,90,18,5351,Drizzle,light intensity drizzle,2012/10/25 18:00,
0,284.29,0,0,90,18,5351,Mist,mist,2012/10/25 18:00,
0,284.29,0,0,90,18,5351,Rain,moderate rain,2012/10/25 18:00,
0,284.29,0,0,90,18,5351,Rain,light rain,2012/10/25 18:00,
0,283.79,0,0,90,19,3500,Drizzle,light intensity drizzle,2012/10/25 19:00,
0,283.79,0,0,90,19,3500,Mist,mist,2012/10/25 19:00,
0,283.79,0,0,90,19,3500,Rain,light rain,2012/10/25 19:00,
0,283.44,0,0,90,20,2856,Rain,light rain,2012/10/25 20:00,
0,283.44,0,0,90,20,2856,Mist,mist,2012/10/25 20:00,
0,283.44,0,0,90,20,2856,Drizzle,drizzle,2012/10/25 20:00,
0,283.22,0,0,90,21,2587,Rain,moderate rain,2012/10/25 21:00,
0,283.22,0,0,90,21,2587,Mist,mist,2012/10/25 21:00,
0,283.22,0,0,90,21,2587,Drizzle,light intensity drizzle,2012/10/25 21:00,
0,282.82,0,0,90,22,1979,Clouds,overcast clouds,2012/10/25 22:00,
0,282.13,0,0,90,23,1284,Clouds,overcast clouds,2012/10/25 23:00,
0,281.05,0,0,90,0,665,Rain,light rain,2012/10/26 0:00,
0,281.05,0,0,90,0,665,Rain,moderate rain,2012/10/26 0:00,
0,281.05,0,0,90,0,665,Drizzle,light intensity drizzle,2012/10/26 0:00,
0,280.44,0,0,90,1,432,Drizzle,drizzle,2012/10/26 1:00,
0,280.44,0,0,90,1,432,Rain,light rain,2012/10/26 1:00,
0,280.07,0,0,90,2,326,Rain,light rain,2012/10/26 2:00,
0,280.07,0,0,90,2,326,Mist,mist,2012/10/26 2:00,
0,280.07,0,0,90,2,326,Drizzle,light intensity drizzle,2012/10/26 2:00,
0,279.54,0,0,90,3,380,Rain,light rain,2012/10/26 3:00,
0,279.54,0,0,90,3,380,Mist,mist,2012/10/26 3:00,
0,279.54,0,0,90,3,380,Drizzle,light intensity drizzle,2012/10/26 3:00,
0,279.54,0,0,90,3,380,Drizzle,drizzle,2012/10/26 3:00,
0,278.93,0,0,90,4,705,Rain,light rain,2012/10/26 4:00,
0,278.93,0,0,90,4,705,Mist,mist,2012/10/26 4:00,
0,278.93,0,0,90,4,705,Rain,moderate rain,2012/10/26 4:00,
0,278.93,0,0,90,4,705,Drizzle,light intensity drizzle,2012/10/26 4:00,
0,278.93,0,0,90,4,705,Drizzle,drizzle,2012/10/26 4:00,
0,278.27,0,0,90,5,2430,Rain,heavy intensity rain,2012/10/26 5:00,
0,278.27,0,0,90,5,2430,Mist,mist,2012/10/26 5:00,
0,278.27,0,0,90,5,2430,Rain,moderate rain,2012/10/26 5:00,
0,278.27,0,0,90,5,2430,Thunderstorm,proximity thunderstorm with rain,2012/10/26 5:00,
0,278.07,0,0,90,6,5426,Rain,heavy intensity rain,2012/10/26 6:00,
0,278.07,0,0,90,6,5426,Mist,mist,2012/10/26 6:00,
0,278.07,0,0,90,6,5426,Rain,moderate rain,2012/10/26 6:00,
0,277.53,0,0,90,7,6499,Rain,light rain,2012/10/26 7:00,
0,277.53,0,0,90,7,6499,Rain,moderate rain,2012/10/26 7:00,
0,276.23,0,0,90,8,5856,Rain,light rain,2012/10/26 8:00,
0,276.23,0,0,90,8,5856,Mist,mist,2012/10/26 8:00,
0,276.23,0,0,90,8,5856,Rain,moderate rain,2012/10/26 8:00,
0,275.66,0,0,90,9,5234,Rain,light rain,2012/10/26 9:00,
0,275.66,0,0,90,9,5234,Mist,mist,2012/10/26 9:00,
0,275.66,0,0,90,9,5234,Snow,heavy snow,2012/10/26 9:00,
0,275.02,0,0,90,10,4695,Rain,light rain,2012/10/26 10:00,
0,275.02,0,0,90,10,4695,Mist,mist,2012/10/26 10:00,
0,275.02,0,0,90,10,4695,Rain,moderate rain,2012/10/26 10:00,
0,275.02,0,0,90,10,4695,Snow,heavy snow,2012/10/26 10:00,
0,275.03,0,0,90,11,5341,Rain,light rain,2012/10/26 11:00,
0,275.03,0,0,90,11,5341,Snow,heavy snow,2012/10/26 11:00,
0,275.03,0,0,90,11,5341,Mist,mist,2012/10/26 11:00,
0,275.03,0,0,90,11,5341,Rain,moderate rain,2012/10/26 11:00,
0,274.5,0,0,90,12,5943,Mist,mist,2012/10/26 12:00,
0,274.5,0,0,90,12,5943,Snow,heavy snow,2012/10/26 12:00,
0,275.01,0,0,90,13,5874,Snow,heavy snow,2012/10/26 13:00,
0,275.38,0,0,90,14,5879,Snow,heavy snow,2012/10/26 14:00,
0,275.38,0,0,90,14,5879,Mist,mist,2012/10/26 14:00,
0,275.85,0,0,90,15,6060,Snow,heavy snow,2012/10/26 15:00,
0,276.56,0,0,90,16,6348,Clouds,overcast clouds,2012/10/26 16:00,
0,276.7,0,0,90,17,5955,Clouds,overcast clouds,2012/10/26 17:00,
0,276.71,0,0,90,18,5341,Clouds,overcast clouds,2012/10/26 18:00,
0,276.43,0,0,90,19,4144,Clouds,overcast clouds,2012/10/26 19:00,
0,276.23,0,0,90,20,3249,Clouds,overcast clouds,2012/10/26 20:00,
0,275.99,0,0,75,21,3017,Clouds,broken clouds,2012/10/26 21:00,
0,276.28,0,0,90,22,2765,Clouds,overcast clouds,2012/10/26 22:00,
0,276.28,0,0,90,23,1894,Clouds,overcast clouds,2012/10/26 23:00,
0,276.01,0,0,90,0,1159,Clouds,overcast clouds,2012/10/27 0:00,
0,275.36,0,0,90,1,822,Clouds,overcast clouds,2012/10/27 1:00,
0,274.93,0,0,20,2,641,Clouds,few clouds,2012/10/27 2:00,
0,274.28,0,0,20,3,411,Clouds,few clouds,2012/10/27 3:00,
0,274.01,0,0,1,4,468,Clear,sky is clear,2012/10/27 4:00,
0,273.71,0,0,1,5,723,Clear,sky is clear,2012/10/27 5:00,
0,273.43,0,0,1,6,1415,Clear,sky is clear,2012/10/27 6:00,
0,273.65,0,0,20,7,2191,Clouds,few clouds,2012/10/27 7:00,
0,274.58,0,0,75,8,3185,Clouds,broken clouds,2012/10/27 8:00,
0,275.39,0,0,90,9,4076,Clouds,overcast clouds,2012/10/27 9:00,
0,275.44,0,0,0,10,4522,Clear,sky is clear,2012/10/27 10:00,
0,276.11,0,0,90,11,6012,Clouds,overcast clouds,2012/10/27 11:00,
0,276.48,0,0,90,12,5975,Clouds,overcast clouds,2012/10/27 12:00,
0,276.5,0,0,90,13,5307,Clouds,overcast clouds,2012/10/27 13:00,
0,276.56,0,0,90,14,4678,Clouds,overcast clouds,2012/10/27 14:00,
0,276.61,0,0,90,15,4405,Clouds,overcast clouds,2012/10/27 15:00,
0,276.9,0,0,90,16,4403,Clouds,overcast clouds,2012/10/27 16:00,
0,276.61,0,0,90,17,4311,Clouds,overcast clouds,2012/10/27 17:00,
0,276.34,0,0,90,18,4198,Clouds,overcast clouds,2012/10/27 18:00,
0,275.96,0,0,90,19,3475,Clouds,overcast clouds,2012/10/27 19:00,
0,275.6,0,0,90,20,3078,Clouds,overcast clouds,2012/10/27 20:00,
0,274.86,0,0,90,21,2931,Clouds,overcast clouds,2012/10/27 21:00,
0,274.05,0,0,20,22,2941,Clouds,few clouds,2012/10/27 22:00,
0,273.62,0,0,20,23,2240,Clouds,few clouds,2012/10/27 23:00,
